productId,name,extNumber,imageUrl,url,marketPrice,extRarity,extDescription,extColor,extCardType
453512,In Two Years!! At the Sabaody Archipelago!!,OP01-030,https://tcgplayer-cdn.tcgplayer.com/product/453512_200w.jpg,https://cpt.tcgcsv.com/gqF5,0.36,UC,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type Character card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br>
[Trigger] Activate this card's [Main] effect.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-18"">This card has been officially errata'd.</a>",Red,Event
453513,Inuarashi (Box Topper),OP01-034,https://tcgplayer-cdn.tcgplayer.com/product/453513_200w.jpg,https://cpt.tcgcsv.com/hqF5,6.05,C,"[DON!! x2] [When Attacking] Set up to 1 of your DON!! cards as active.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-21"">This card has been officially errata'd.</a>",Green,Character
453514,Kin'emon,OP01-040,https://tcgplayer-cdn.tcgplayer.com/product/453514_200w.jpg,https://cpt.tcgcsv.com/jqF5,0.58,SR,"[On Play] If your Leader is [Kouzuki Oden], play up to 1 ""The Akazaya Nine"" type Character card with a cost of 3 or less from your hand.
<br>
[DON!! x1] [When Attacking] [Once Per Turn] Set up to 1 of your ""The Akazaya Nine"" type Character cards with a cost of 3 or less as active.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-24"">This card has been officially errata'd.</a>",Green,Character
453515,Trafalgar Law (047) (Parallel),OP01-047,https://tcgplayer-cdn.tcgplayer.com/product/453515_200w.jpg,https://cpt.tcgcsv.com/kqF5,43.53,SR,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] <strong>You may return 1 Character to your hand:</strong> Play up to 1 Character card with a cost of 3 or less from your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-30"">This card has been officially errata'd.</a>",Green,Character
453516,Nekomamushi (Box Topper),OP01-048,https://tcgplayer-cdn.tcgplayer.com/product/453516_200w.jpg,https://cpt.tcgcsv.com/lqF5,8.38,C,"[On Play] Rest up to 1 of your opponent's Characters with a cost of 3 or less.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-32"">This card has been officially errata'd.</a>",Green,Character
453517,Kaido (061),OP01-061,https://tcgplayer-cdn.tcgplayer.com/product/453517_200w.jpg,https://cpt.tcgcsv.com/mqF5,0.3,L,"[DON!! x1] [Your Turn] [Once Per Turn] When your opponent's Character is K.O.'d, add up to 1 DON!! card from your DON!! deck and set it as active.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-42"">This card has been officially errata'd.</a>",Blue;Purple,Leader
453518,Alvida (Box Topper),OP01-064,https://tcgplayer-cdn.tcgplayer.com/product/453518_200w.jpg,https://cpt.tcgcsv.com/nqF5,15.4,C,"[DON!! x1] [When Attacking] <strong>You may trash 1 card from your hand:</strong> Return up to 1 of your opponent's Characters with a cost of 3 or less to the owner's hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-46"">This card has been officially errata'd.</a>",Blue,Character
453519,Crocodile (067),OP01-067,https://tcgplayer-cdn.tcgplayer.com/product/453519_200w.jpg,https://cpt.tcgcsv.com/pqF5,0.62,SR,"[Banish] <em>(When this card deals damage, the target card is trashed without activating its Trigger.)</em>
<br>
[DON!! x1] Give blue Events in your hand -1 cost.",Blue,Character
453520,Perona (Box Topper),OP01-077,https://tcgplayer-cdn.tcgplayer.com/product/453520_200w.jpg,https://cpt.tcgcsv.com/qqF5,26.49,UC,[On Play] Look at 5 cards from the top of your deck and place them at the top or bottom of the deck in any order.,Blue,Character
453521,Kaido (094),OP01-094,https://tcgplayer-cdn.tcgplayer.com/product/453521_200w.jpg,https://cpt.tcgcsv.com/rqF5,1.21,SR,"[On Play] DON!! -6 <em>(You may return the specified number of DON!! cards from your field to your DON!! deck.)</em>: If your Leader has the ""Animal Kingdom Pirates"" type, K.O. all Characters other than this Character.",Purple,Character
453522,Who's.Who (Box Topper),OP01-109,https://tcgplayer-cdn.tcgplayer.com/product/453522_200w.jpg,https://cpt.tcgcsv.com/sqF5,4.48,UC,"[DON!! x1] [Your Turn] If you have 8 or more DON!! cards on your field, this Character gains +1000 power.",Purple,Character
454512,Roronoa Zoro (001),OP01-001,https://tcgplayer-cdn.tcgplayer.com/product/454512_200w.jpg,https://cpt.tcgcsv.com/gQF5,1.11,L,[DON!! x1] [Your Turn] All of your Characters gain +1000 power.,Red,Leader
454513,Roronoa Zoro (001) (Parallel),OP01-001,https://tcgplayer-cdn.tcgplayer.com/product/454513_200w.jpg,https://cpt.tcgcsv.com/hQF5,334.64,L,[DON!! x1] [Your Turn] All of your Characters gain +1000 power.,Red,Leader
454514,Trafalgar Law (002) (Parallel),OP01-002,https://tcgplayer-cdn.tcgplayer.com/product/454514_200w.jpg,https://cpt.tcgcsv.com/jQF5,267.94,L,"[Activate:Main] [Once Per Turn] (2) <em>(You may rest the specified number of DON!! cards in your cost area)</em>: If you have 5 Characters, return 1 of your Characters to your hand. Then, play up to 1 Character with a cost of 5 or less from your hand that is a different color than the returned character.<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-2"">This card has been officially errata'd.</a>",Green;Red,Leader
454515,Monkey.D.Luffy (003),OP01-003,https://tcgplayer-cdn.tcgplayer.com/product/454515_200w.jpg,https://cpt.tcgcsv.com/kQF5,7.87,L,"[Activate:Main] [Once Per Turn] (4) <em>(You may rest the specified number of DON!! cards in your cost area)</em>: Set up to 1 of your ""Supernova"" or ""Straw Hat Crew"" type Character cards with a cost of 5 or less as active. It gains +1000 power during this turn.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-3"">This card has been officially errata'd.</a>",Green;Red,Leader
454516,Usopp,OP01-004,https://tcgplayer-cdn.tcgplayer.com/product/454516_200w.jpg,https://cpt.tcgcsv.com/lQF5,0.17,R,[DON!! x1] [Your Turn] [Once Per Turn] Draw 1 card when your opponent activates an Event.,Red,Character
454517,Uta,OP01-005,https://tcgplayer-cdn.tcgplayer.com/product/454517_200w.jpg,https://cpt.tcgcsv.com/mQF5,0.23,R,"[On Play] Add up to 1 red Character card other than [Uta] with a cost of 3 or less from your trash to your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-5"">This card has been officially errata'd.</a>",Red,Character
454517,Uta,OP01-005,https://tcgplayer-cdn.tcgplayer.com/product/454517_200w.jpg,https://cpt.tcgcsv.com/mQF5,0.28,R,"[On Play] Add up to 1 red Character card other than [Uta] with a cost of 3 or less from your trash to your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-5"">This card has been officially errata'd.</a>",Red,Character
454518,Otama,OP01-006,https://tcgplayer-cdn.tcgplayer.com/product/454518_200w.jpg,https://cpt.tcgcsv.com/nQF5,0.5,UC,"[On Play] Give up to 1 of your opponent's Characters -2000 power during this turn.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-6"">This card has been officially errata'd.</a>",Red,Character
454519,Caribou,OP01-007,https://tcgplayer-cdn.tcgplayer.com/product/454519_200w.jpg,https://cpt.tcgcsv.com/pQF5,0.07,C,"[On K.O.] K.O. up to 1 of your opponent's Characters with 4000 power or less.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-7"">This card has been officially errata'd.</a>",Red,Character
454520,Cavendish,OP01-008,https://tcgplayer-cdn.tcgplayer.com/product/454520_200w.jpg,https://cpt.tcgcsv.com/qQF5,0.06,C,[On Play] <strong>You may add 1 card from your Life area to your hand:</strong> This Character gains [Rush] during this turn. <em>(This card can attack on the turn in which it is played.)</em>,Red,Character
454522,Carrot,OP01-009,https://tcgplayer-cdn.tcgplayer.com/product/454522_200w.jpg,https://cpt.tcgcsv.com/sQF5,0.13,C,[Trigger] Play this card.,Red,Character
454525,Komachiyo,OP01-010,https://tcgplayer-cdn.tcgplayer.com/product/454525_200w.jpg,https://cpt.tcgcsv.com/wQF5,0.09,C,,Red,Character
454526,Gordon,OP01-011,https://tcgplayer-cdn.tcgplayer.com/product/454526_200w.jpg,https://cpt.tcgcsv.com/xQF5,0.11,UC,[On Play] <strong>You may place 1 card from your hand at the bottom of your deck:</strong> Draw 1 card.,Red,Character
454527,Sai,OP01-012,https://tcgplayer-cdn.tcgplayer.com/product/454527_200w.jpg,https://cpt.tcgcsv.com/zQF5,0.05,C,,Red,Character
454529,Sanji,OP01-013,https://tcgplayer-cdn.tcgplayer.com/product/454529_200w.jpg,https://cpt.tcgcsv.com/CQF5,4.63,R,"[Activate:Main] [Once Per Turn] <strong>You may add 1 card from your Life area to your hand:</strong> This Character gains +2000 power during this turn. Then, give this Character up to 2 rested DON!! cards.",Red,Character
454530,Sanji (Parallel),OP01-013,https://tcgplayer-cdn.tcgplayer.com/product/454530_200w.jpg,https://cpt.tcgcsv.com/DQF5,56.91,R,"[Activate:Main] [Once Per Turn] <strong>You may add 1 card from your Life area to your hand:</strong> This Character gains +2000 power during this turn. Then, give this Character up to 2 rested DON!! cards.",Red,Character
454532,Jinbe (014),OP01-014,https://tcgplayer-cdn.tcgplayer.com/product/454532_200w.jpg,https://cpt.tcgcsv.com/GQF5,0.11,UC,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[DON!! x1] [On Block] Play up to 1 red Character card with a cost of 2 or less from your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-8"">This card has been officially errata'd.</a>",Red,Character
454533,Tony Tony.Chopper,OP01-015,https://tcgplayer-cdn.tcgplayer.com/product/454533_200w.jpg,https://cpt.tcgcsv.com/HQF5,0.28,UC,"[DON!! x1] [When Attacking] <strong>You may trash 1 card from your hand:</strong> Add up to 1 ""Straw Hat Crew"" type Character card other than [Tony Tony.Chopper] with a cost of 4 or less from your trash to your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-9"">This card has been officially errata'd.</a>",Red,Character
454534,Nami,OP01-016,https://tcgplayer-cdn.tcgplayer.com/product/454534_200w.jpg,https://cpt.tcgcsv.com/JQF5,3.98,R,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type Character card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-10"">This card has been officially errata'd.</a>",Red,Character
454536,Nami (Parallel),OP01-016,https://tcgplayer-cdn.tcgplayer.com/product/454536_200w.jpg,https://cpt.tcgcsv.com/LQF5,347.43,R,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type Character card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-11"">This card has been officially errata'd.</a>",Red,Character
454538,Nico Robin,OP01-017,https://tcgplayer-cdn.tcgplayer.com/product/454538_200w.jpg,https://cpt.tcgcsv.com/NQF5,0.33,R,"[DON!! x1] [When Attacking] K.O. up to 1 of your opponent's Characters with 3000 power or less.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-12"">This card has been officially errata'd.</a>",Red,Character
454540,Hajrudin,OP01-018,https://tcgplayer-cdn.tcgplayer.com/product/454540_200w.jpg,https://cpt.tcgcsv.com/QQF5,0.07,C,,Red,Character
454542,Bartolomeo,OP01-019,https://tcgplayer-cdn.tcgplayer.com/product/454542_200w.jpg,https://cpt.tcgcsv.com/SQF5,0.1,C,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[DON!! x2] [Opponent's Turn] This Character gains +3000 power.",Red,Character
454543,Hyogoro,OP01-020,https://tcgplayer-cdn.tcgplayer.com/product/454543_200w.jpg,https://cpt.tcgcsv.com/TQF5,0.07,C,"[Activate:Main] <strong>You may rest this Character:</strong> Up to 1 of your Leader or Character cards gains +2000 power during this turn.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-13"">This card has been officially errata'd.</a>",Red,Character
454544,Franky,OP01-021,https://tcgplayer-cdn.tcgplayer.com/product/454544_200w.jpg,https://cpt.tcgcsv.com/VQF5,0.11,UC,[DON!! x1] This Character can also attack your opponent's active Characters.,Red,Character
454545,Brook,OP01-022,https://tcgplayer-cdn.tcgplayer.com/product/454545_200w.jpg,https://cpt.tcgcsv.com/WQF5,0.23,UC,[DON!! x1] [When Attacking] Give up to 2 of your opponent's Characters -2000 power during this turn.,Red,Character
454546,Marco,OP01-023,https://tcgplayer-cdn.tcgplayer.com/product/454546_200w.jpg,https://cpt.tcgcsv.com/XQF5,0.08,C,,Red,Character
454547,Gum-Gum Fire-Fist Pistol Red Hawk,OP01-026,https://tcgplayer-cdn.tcgplayer.com/product/454547_200w.jpg,https://cpt.tcgcsv.com/ZQF5,2.07,R,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, K.O. up to 1 of your opponent's Characters with 4000 power or less.
<br>
[Trigger] Give up to 1 of your opponent's Leader or Character cards -10000 power during this turn.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-14"">This card has been officially errata'd.</a>",Red,Event
454548,Round Table,OP01-027,https://tcgplayer-cdn.tcgplayer.com/product/454548_200w.jpg,https://cpt.tcgcsv.com/-QF5,0.15,C,"[Main] Give up to 1 of your opponent's Characters -10000 power during this turn.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-15"">This card has been officially errata'd.</a>",Red,Event
454549,Green Star Rafflesia,OP01-028,https://tcgplayer-cdn.tcgplayer.com/product/454549_200w.jpg,https://cpt.tcgcsv.com/_QF5,0.07,C,"[Counter] Give up to 1 of your opponent's Leader or Character cards -2000 power during this turn.
<br>
[Trigger] Activate this card's [Counter] effect.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-16"">This card has been officially errata'd.</a>",Red,Event
454550,Radical Beam!!,OP01-029,https://tcgplayer-cdn.tcgplayer.com/product/454550_200w.jpg,https://cpt.tcgcsv.com/0RF5,0.47,UC,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 2 or less Life cards, that card gains an additional +2000 power.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-17"">This card has been officially errata'd.</a>",Red,Event
454551,Kouzuki Oden,OP01-031,https://tcgplayer-cdn.tcgplayer.com/product/454551_200w.jpg,https://cpt.tcgcsv.com/2RF5,0.21,L,"[Activate:Main] [Once Per Turn] <strong>You can trash 1 ""Land of Wano"" type card from your hand:</strong> Set up to 2 of your DON!! cards as active.",Green,Leader
454552,Kouzuki Oden (Parallel),OP01-031,https://tcgplayer-cdn.tcgplayer.com/product/454552_200w.jpg,https://cpt.tcgcsv.com/3RF5,103.84,L,"[Activate:Main] [Once Per Turn] <strong>You can trash 1 ""Land of Wano"" type card from your hand:</strong> Set up to 2 of your DON!! cards as active.",Green,Leader
454553,Ashura Doji,OP01-032,https://tcgplayer-cdn.tcgplayer.com/product/454553_200w.jpg,https://cpt.tcgcsv.com/5RF5,0.09,UC,"[DON!! x1] If your opponent has 2 or more rested Characters, this Character gains +2000 power.",Green,Character
454554,Izo,OP01-033,https://tcgplayer-cdn.tcgplayer.com/product/454554_200w.jpg,https://cpt.tcgcsv.com/6RF5,0.37,UC,"[On Play] Rest up to 1 of your opponent's Characters with a cost of 4 or less.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-19"">This card has been officially errata'd.</a>",Green,Character
454555,Inuarashi,OP01-034,https://tcgplayer-cdn.tcgplayer.com/product/454555_200w.jpg,https://cpt.tcgcsv.com/7RF5,0.1,C,"[DON!! x2] [When Attacking] Set up to 1 of your DON!! cards as active.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-20"">This card has been officially errata'd.</a>",Green,Character
454556,Okiku,OP01-035,https://tcgplayer-cdn.tcgplayer.com/product/454556_200w.jpg,https://cpt.tcgcsv.com/8RF5,0.24,R,"[DON!! x1] [When Attacking] [Once Per Turn] Rest up to 1 of your opponent's Characters with a cost of 5 or less.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-22"">This card has been officially errata'd.</a>",Green,Character
454558,Otsuru,OP01-036,https://tcgplayer-cdn.tcgplayer.com/product/454558_200w.jpg,https://cpt.tcgcsv.com/bRF5,0.05,C,,Green,Character
454560,Kawamatsu,OP01-037,https://tcgplayer-cdn.tcgplayer.com/product/454560_200w.jpg,https://cpt.tcgcsv.com/dRF5,0.07,C,[Trigger] Play this card.,Green,Character
454562,Kanjuro,OP01-038,https://tcgplayer-cdn.tcgplayer.com/product/454562_200w.jpg,https://cpt.tcgcsv.com/gRF5,0.05,C,"[DON!! x1] [When Attacking] K.O. up to 1 of your opponent's rested Characters with a cost of 2 or less.
<br>
[On K.O.] Your opponent chooses 1 card from your hand; trash that card.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-23"">This card has been officially errata'd.</a>",Green,Character
454563,Killer,OP01-039,https://tcgplayer-cdn.tcgplayer.com/product/454563_200w.jpg,https://cpt.tcgcsv.com/hRF5,0.23,UC,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[DON!! x1] [On Block] If you have 3 or more Characters, draw 1 card.",Green,Character
454564,Kin'emon (Parallel),OP01-040,https://tcgplayer-cdn.tcgplayer.com/product/454564_200w.jpg,https://cpt.tcgcsv.com/jRF5,13.37,SR,"[On Play] If your Leader is [Kouzuki Oden], play up to 1 ""The Akazaya Nine"" type Character card with a cost of 3 or less from your hand.
<br>
[DON!! x1] [When Attacking] [Once Per Turn] Set up to 1 of your ""The Akazaya Nine"" type Character cards with a cost of 3 or less as active.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-25"">This card has been officially errata'd.</a>",Green,Character
454565,Kouzuki Momonosuke,OP01-041,https://tcgplayer-cdn.tcgplayer.com/product/454565_200w.jpg,https://cpt.tcgcsv.com/kRF5,0.3,R,"[Activate:Main] (1) <em>(You may rest the specified number of DON!! cards in your cost area)</em> <strong>You may rest this Character:</strong> Look at 5 cards from the top of your deck; reveal up to 1 ""Land of Wano"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-26"">This card has been officially errata'd.</a>",Green,Character
454566,Komurasaki,OP01-042,https://tcgplayer-cdn.tcgplayer.com/product/454566_200w.jpg,https://cpt.tcgcsv.com/lRF5,0.1,UC,"[On Play] (3) <em>(You may rest the specified number of DON!! cards in your cost area)</strong>: If your Leader is [Kouzuki Oden], set up to 1 of your ""Land of Wano"" type Character cards with a cost of 3 or less as active.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-27"">This card has been officially errata'd.</a>",Green,Character
454567,Shinobu,OP01-043,https://tcgplayer-cdn.tcgplayer.com/product/454567_200w.jpg,https://cpt.tcgcsv.com/mRF5,0.07,C,,Green,Character
454568,Shachi,OP01-044,https://tcgplayer-cdn.tcgplayer.com/product/454568_200w.jpg,https://cpt.tcgcsv.com/nRF5,0.07,C,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] If you don't have [Penguin], play up to 1 [Penguin] from your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-28"">This card has been officially errata'd.</a>",Green,Character
454569,Jean Bart,OP01-045,https://tcgplayer-cdn.tcgplayer.com/product/454569_200w.jpg,https://cpt.tcgcsv.com/pRF5,0.05,C,,Green,Character
454570,Denjiro,OP01-046,https://tcgplayer-cdn.tcgplayer.com/product/454570_200w.jpg,https://cpt.tcgcsv.com/qRF5,0.26,R,"[DON!! x1] [When Attacking] If your Leader is [Kouzuki Oden], set up to 2 of your DON!! cards as active.",Green,Character
454571,Trafalgar Law (047),OP01-047,https://tcgplayer-cdn.tcgplayer.com/product/454571_200w.jpg,https://cpt.tcgcsv.com/rRF5,1.2,SR,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] <strong>You may return 1 Character to your hand:</strong> Play up to 1 Character card with a cost of 3 or less from your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-29"">This card has been officially errata'd.</a>",Green,Character
454572,Nekomamushi,OP01-048,https://tcgplayer-cdn.tcgplayer.com/product/454572_200w.jpg,https://cpt.tcgcsv.com/sRF5,0.08,C,"[On Play] Rest up to 1 of your opponent's Characters with a cost of 3 or less.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-31"">This card has been officially errata'd.</a>",Green,Character
454573,Bepo,OP01-049,https://tcgplayer-cdn.tcgplayer.com/product/454573_200w.jpg,https://cpt.tcgcsv.com/tRF5,0.19,R,"[DON!! x1] [When Attacking] Play up to 1 ""Heart Pirates"" type card other than [Bepo] with a cost of 4 or less from your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-33"">This card has been officially errata'd.</a>",Green,Character
454574,Penguin,OP01-050,https://tcgplayer-cdn.tcgplayer.com/product/454574_200w.jpg,https://cpt.tcgcsv.com/vRF5,0.08,C,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>
<br>
[On Play] If you don't have [Shachi], play up to 1 [Shachi] from your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-34"">This card has been officially errata'd.</a>",Green,Character
454575,"Eustass""Captain""Kid",OP01-051,https://tcgplayer-cdn.tcgplayer.com/product/454575_200w.jpg,https://cpt.tcgcsv.com/wRF5,1.2,SR,"[DON!! x1] [Opponent's Turn] If this Character is rested, your opponent cannot attack any card other than the Character [Eustass""Captain""Kid].
<br>
[Activate:Main] [Once Per Turn] <strong>You may rest this Character:</strong> Play up to 1 Character card with a cost of 3 or less from your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-35"">This card has been officially errata'd.</a>",Green,Character
454576,"Eustass""Captain""Kid (Parallel)",OP01-051,https://tcgplayer-cdn.tcgplayer.com/product/454576_200w.jpg,https://cpt.tcgcsv.com/xRF5,28.43,SR,"[DON!! x1] [Opponent's Turn] If this Character is rested, your opponent cannot attack any card other than the Character [Eustass""Captain""Kid].
<br>
[Activate:Main] [Once Per Turn] <strong>You may rest this Character:</strong> Play up to 1 Character card with a cost of 3 or less from your hand.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-36"">This card has been officially errata'd.</a>",Green,Character
454577,Raizo,OP01-052,https://tcgplayer-cdn.tcgplayer.com/product/454577_200w.jpg,https://cpt.tcgcsv.com/zRF5,0.12,UC,"[When Attacking] [Once Per Turn] If you have 2 or more rested Characters, draw 1 card.",Green,Character
454578,Wire,OP01-053,https://tcgplayer-cdn.tcgplayer.com/product/454578_200w.jpg,https://cpt.tcgcsv.com/BRF5,0.06,C,,Green,Character
454579,X.Drake (054),OP01-054,https://tcgplayer-cdn.tcgplayer.com/product/454579_200w.jpg,https://cpt.tcgcsv.com/CRF5,0.25,R,"[On Play] K.O. up to 1 of your opponent's rested Characters with a cost of 4 or less.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-37"">This card has been officially errata'd.</a>",Green,Character
454580,You Can Be My Samurai!!,OP01-055,https://tcgplayer-cdn.tcgplayer.com/product/454580_200w.jpg,https://cpt.tcgcsv.com/DRF5,0.17,C,[Main] <strong>You may rest 2 of your Characters:</strong> Draw 2 cards.,Green,Event
454581,Demon Face,OP01-056,https://tcgplayer-cdn.tcgplayer.com/product/454581_200w.jpg,https://cpt.tcgcsv.com/FRF5,0.09,UC,"[Main] K.O. up to 2 of your opponent's rested Characters with a cost of 5 or less.
<br><br>
<a href=""https://en.onepiece-cardgame.com/rules/errata_card/#group_20221111-38"">This card has been officially errata'd.</a>",Green,Event
